
--- Run started at 2025-11-19T14:26:13.682776 ---

Searching for PRY files in: C:\Users\Max\Github\proigia_definition

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_v3_0_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_v3_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_v3_0_exclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_jeugd_v3_0_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_jeugd_v3_0_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_jeugd_v3_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_ggz_patientenlijst_v3.0\kwartaal_pl_ggz_jeugd_v3_0_exclusie.sql

[ERROR] Failed to process kwartaalrapport_pl_ggz_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_exclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_hartfalen_patientenlijst_v3.0\kwartaal_pl_hf_v3_0_mogelijk_hf.sql

[ERROR] Failed to process kwartaalrapport_pl_hartfalen_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[ERROR] Failed to process kwartaalrapport_pl_hvz_v3_0_algemeen.pry: Invalid PRY format: 'queries:' section not found
[ERROR] Failed to process kwartaalrapport_pl_hvz_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_osteoporose_patientenlijst_v3.0\kwartaal_pl_osteoporose_v3_0_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_osteoporose_patientenlijst_v3.0\kwartaal_pl_osteoporose_v3_0_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_osteoporose_patientenlijst_v3.0\kwartaal_pl_osteoporose_v3_0_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_osteoporose_patientenlijst_v3.0\kwartaal_pl_osteoporose_v3_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_osteoporose_patientenlijst_v3.0\kwartaal_pl_osteoporose_v3_0_exclusie.sql

[ERROR] Failed to process kwartaalrapport_pl_osteoporose_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_oz_patientenlijst_v3.0\kwartaal_pl_oz_v3_0_vertaling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_oz_patientenlijst_v3.0\kwartaal_pl_oz_v3_0_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_oz_patientenlijst_v3.0\kwartaal_pl_oz_v3_0_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_oz_patientenlijst_v3.0\kwartaal_pl_oz_v3_0_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwartaalrapport_oz_patientenlijst_v3.0\kwartaal_pl_oz_v3_0_exclusie.sql

[ERROR] Failed to process kwartaalrapport_pl_oz_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[ERROR] Failed to process kwartaalrapport_pl_vvr_v3_0_algemeen.pry: Invalid PRY format: 'queries:' section not found
[ERROR] Failed to process kwartaalrapport_pl_vvr_v3_0_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_ge_lijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_multimorbiditeit.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_ge_score.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_ca_score.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_ge_score_3mt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_ca_score_3mt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_nieuw_aandachtspunt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_nieuw_aandachtspunt_berekening.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_mw_epi_indic_pl.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_patientenlijst_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_patientenlijst_tonen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_pl_extra_info.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_pl_extra_info_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_pl_extra_info_tonen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_patienten_gegevens.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_patienten_gegevens_60.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_episode.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_medicaties.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_medicatie_overzicht.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {# WARNING: crosstab() not supported for compilation, block deleted for dbt compile #}
CREATE VIEW k
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_meetwaarden_pl.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_epi_pl.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_episode_3mt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_medicaties_3mt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\kwetsbare_ouderen\kwetsbare_ouderen_medicatie_overzicht_3mt.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_indicatoren_verwijzingen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_patientenlijst_verwijzingen_jaar.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_patientenlijst_verwijzingen_week.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_verwijzingen_medewerker.sql

[WARNING] Query doesn't start with WITH or SELECT after removing CREATE VIEW
First 100 chars: {{ medewerker_koppeling_medewerkerbeheer() }}
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_medewerker.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_verwijzing_voorselectie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\meer_tijd_voor_de_patient_-_verwijzingen_-_hcdo\mtvdp_53530025_verwijzing.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_indicatoren\nhg_astma_v1_2_kind_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_indicatoren\nhg_astma_v1_2_kind_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_indicatoren\nhg_astma_v1_2_kind_indicatoren.sql

[ERROR] Failed to process nhg_astma_v1_2_kind_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_patientenlijst\nhg_astma_v1_2_kind_pl_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_patientenlijst\nhg_astma_v1_2_kind_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_patientenlijst\nhg_astma_v1_2_kind_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_kinderen_v1.2_patientenlijst\nhg_astma_v1_2_kind_pl_exclusie.sql

[ERROR] Failed to process nhg_astma_v1_2_kind_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_indicatoren\nhg_astma_v3_2_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_indicatoren\nhg_astma_v3_2_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_indicatoren\nhg_astma_v3_2_indicatoren.sql

[ERROR] Failed to process nhg_astma_v3_2_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_patientenlijst\nhg_astma_v3_2_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_patientenlijst\nhg_astma_v3_2_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_patientenlijst\nhg_astma_v3_2_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.2_patientenlijst\nhg_astma_v3_2_exclusie.sql

[ERROR] Failed to process nhg_astma_v3_2_patientenlijst_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_indicatoren\nhg_astma_v3_3_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_indicatoren\nhg_astma_v3_3_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_indicatoren\nhg_astma_v3_3_indicatoren.sql

[ERROR] Failed to process nhg_astma_v3_3_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_patientenlijst\nhg_astma_v3_3_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_patientenlijst\nhg_astma_v3_3_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_patientenlijst\nhg_astma_v3_3_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_astma_bij_volwassenen_v3.3_patientenlijst\nhg_astma_v3_3_exclusie.sql

[ERROR] Failed to process nhg_astma_v3_3_patientenlijst_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_indicatoren\nhg_cns_v1_2_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_indicatoren\nhg_cns_v1_2_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_indicatoren\nhg_cns_v1_2_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_indicatoren\nhg_cns_v1_2_contraindicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_patientenlijst\nhg_cns_v1_2_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_patientenlijst\nhg_cns_v1_2_patientenlijst_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_patientenlijst\nhg_cns_v1_2_patientenlijst_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cns_v1.2_patientenlijst\nhg_cns_v1_2_patientenlijst_exclusie.sql

[ERROR] Failed to process nhg_cns_v1_2_patientenlijst_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_indicatoren\nhg_copd_v3_2_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_indicatoren\nhg_copd_v3_2_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_indicatoren\nhg_copd_v3_2_indicatoren.sql

[ERROR] Failed to process nhg_copd_v3_2_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_patientenlijst\nhg_copd_v3_2_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_patientenlijst\nhg_copd_v3_2_patientenlijst_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_patientenlijst\nhg_copd_v3_2_patientenlijst_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_copd_v3.2_patientenlijst\nhg_copd_v3_2_patientenlijst_exclusie.sql

[ERROR] Failed to process nhg_copd_v3_2_patientenlijst_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_indicatoren\nhg_cvrm_hr_v1_10_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_indicatoren\nhg_cvrm_hr_v1_10_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_indicatoren\nhg_cvrm_hr_v1_10_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_indicatoren\nhg_cvrm_hr_v1_10_contraindicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_patientenlijst\nhg_cvrm_hr_v1_10_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_patientenlijst\nhg_cvrm_hr_v1_10_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_patientenlijst\nhg_cvrm_hr_v1_10_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.10_patientenlijst\nhg_cvrm_hr_v1_10_pl_exclusie.sql

[ERROR] Failed to process nhg_cvrm_hr_v1_10_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_indicatoren\nhg_cvrm_hr_v1_9_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_indicatoren\nhg_cvrm_hr_v1_9_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_indicatoren\nhg_cvrm_hr_v1_9_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_indicatoren\nhg_cvrm_hr_v1_9_contraindicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_patientenlijst\nhg_cvrm_hr_v1_9_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_patientenlijst\nhg_cvrm_hr_v1_9_pl_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_patientenlijst\nhg_cvrm_hr_v1_9_pl_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hoog_risico_v1.9_patientenlijst\nhg_cvrm_hr_v1_9_pl_exclusie.sql

[ERROR] Failed to process nhg_cvrm_hr_v1_9_pl_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_indicatoren\nhg_cvrm_hvz_v1_15_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_indicatoren\nhg_cvrm_hvz_v1_15_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_indicatoren\nhg_cvrm_hvz_v1_15_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_indicatoren\nhg_cvrm_hvz_v1_15_contraindicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_patientenlijst\nhg_cvrm_hvz_v1_15_patientenlijst_patientenlijst.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_patientenlijst\nhg_cvrm_hvz_v1_15_patientenlijst_tussen.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_patientenlijst\nhg_cvrm_hvz_v1_15_patientenlijst_inclusie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_hvz_v1.15_patientenlijst\nhg_cvrm_hvz_v1_15_patientenlijst_exclusie.sql

[ERROR] Failed to process nhg_cvrm_hvz_v1_15_patientenlijst_encrypted.pry: Invalid PRY format: 'queries:' section not found
[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_verzameltabel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_indicatoren_abs.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_indicatoren.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_in_zorg.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_zeer_hoog_risico.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_hoog_risico.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_matig_verhoogd_risico.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_ldl_niet_gereguleerd_hvz.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_stop_lipidenverlager.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_kwets_ouderen_diast_70.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_streefwaarde_bloeddruk.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_ldl_niet_gereguleerd.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_sec_hypertensie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_onderbehandeling.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_risicoprofiel.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_risicoschatting.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_epa_qriskscore_10.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_top10_roken.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_top10_medicatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_cac_score.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_lijst_voor_apotheek.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_ongewenste_medicatie_combi.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_medicatie_optimalisatie.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_psychosoc_risicofac.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_pl_wel_rh19_geen_rh24.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_c03_inclusie_chron.sql

[OK] Generated: C:\Users\Max\Github\proigia_dbt\models\dm_dash_new\nhg_cvrm_standaard_(2024)\nhg_cvrm_std_2024_c03_inclusie_actueel.sql

